Timestamp: 1727792096440, Queue size: 0
Timestamp: 1727792100791, Queue size: 1
Timestamp: 1727792100852, Queue size: 2
Timestamp: 1727792100868, Queue size: 3
Timestamp: 1727792100879, Queue size: 4
Timestamp: 1727792101041, Queue size: 3
Timestamp: 1727792101364, Queue size: 1
Timestamp: 1727792101548, Queue size: 2
Timestamp: 1727792101687, Queue size: 3
Timestamp: 1727792101700, Queue size: 4
Timestamp: 1727792101712, Queue size: 5
Timestamp: 1727792101749, Queue size: 6
Timestamp: 1727792101776, Queue size: 7
Timestamp: 1727792101799, Queue size: 8
Timestamp: 1727792101808, Queue size: 9
Timestamp: 1727792101820, Queue size: 10
Timestamp: 1727792102269, Queue size: 11
Timestamp: 1727792102295, Queue size: 12
Timestamp: 1727792102579, Queue size: 10
Timestamp: 1727792102818, Queue size: 9
Timestamp: 1727792102831, Queue size: 10
Timestamp: 1727792103037, Queue size: 9
Timestamp: 1727792103421, Queue size: 7
Timestamp: 1727792103503, Queue size: 8
Timestamp: 1727792103513, Queue size: 9
Timestamp: 1727792103535, Queue size: 10
Timestamp: 1727792103601, Queue size: 11
Timestamp: 1727792103623, Queue size: 12
Timestamp: 1727792103678, Queue size: 13
Timestamp: 1727792103678, Queue size: 14
Timestamp: 1727792103884, Queue size: 12
Timestamp: 1727792103950, Queue size: 13
Timestamp: 1727792103953, Queue size: 14
Timestamp: 1727792103972, Queue size: 15
Timestamp: 1727792104393, Queue size: 11
Timestamp: 1727792104398, Queue size: 12
Timestamp: 1727792104546, Queue size: 13
Timestamp: 1727792104842, Queue size: 14
Timestamp: 1727792104922, Queue size: 15
Timestamp: 1727792104928, Queue size: 16
Timestamp: 1727792104981, Queue size: 17
Timestamp: 1727792105018, Queue size: 18
Timestamp: 1727792105106, Queue size: 19
Timestamp: 1727792105158, Queue size: 20
Timestamp: 1727792105180, Queue size: 21
Timestamp: 1727792105714, Queue size: 16
Timestamp: 1727792105890, Queue size: 15
Timestamp: 1727792106389, Queue size: 11
Timestamp: 1727792106392, Queue size: 12
Timestamp: 1727792106419, Queue size: 13
Timestamp: 1727792106481, Queue size: 14
Timestamp: 1727792106482, Queue size: 15
Timestamp: 1727792106676, Queue size: 14
Timestamp: 1727792106830, Queue size: 15
Timestamp: 1727792106929, Queue size: 14
Timestamp: 1727792106930, Queue size: 15
Timestamp: 1727792106937, Queue size: 16
Timestamp: 1727792107004, Queue size: 17
Timestamp: 1727792107263, Queue size: 15
Timestamp: 1727792107441, Queue size: 14
Timestamp: 1727792107442, Queue size: 15
Timestamp: 1727792107447, Queue size: 16
Timestamp: 1727792107447, Queue size: 17
Timestamp: 1727792107534, Queue size: 18
Timestamp: 1727792107713, Queue size: 17
Timestamp: 1727792107804, Queue size: 18
Timestamp: 1727792107805, Queue size: 19
Timestamp: 1727792108066, Queue size: 16
Timestamp: 1727792108066, Queue size: 17
Timestamp: 1727792108068, Queue size: 18
Timestamp: 1727792108149, Queue size: 19
Timestamp: 1727792108149, Queue size: 20
Timestamp: 1727792108238, Queue size: 19
Timestamp: 1727792108591, Queue size: 17
Timestamp: 1727792108592, Queue size: 18
Timestamp: 1727792108592, Queue size: 19
Timestamp: 1727792108853, Queue size: 17
Timestamp: 1727792109031, Queue size: 16
Timestamp: 1727792109032, Queue size: 17
Timestamp: 1727792109208, Queue size: 16
Timestamp: 1727792109210, Queue size: 17
Timestamp: 1727792109210, Queue size: 18
Timestamp: 1727792109382, Queue size: 17
Timestamp: 1727792109476, Queue size: 18
Timestamp: 1727792109477, Queue size: 19
Timestamp: 1727792109477, Queue size: 20
Timestamp: 1727792109840, Queue size: 17
Timestamp: 1727792110020, Queue size: 16
Timestamp: 1727792110205, Queue size: 15
Timestamp: 1727792110381, Queue size: 14
Timestamp: 1727792110824, Queue size: 9
Timestamp: 1727792110992, Queue size: 10
Timestamp: 1727792110993, Queue size: 11
Timestamp: 1727792110993, Queue size: 12
Timestamp: 1727792111175, Queue size: 13
Timestamp: 1727792111175, Queue size: 14
Timestamp: 1727792111176, Queue size: 15
Timestamp: 1727792111265, Queue size: 16
Timestamp: 1727792111529, Queue size: 13
Timestamp: 1727792111698, Queue size: 14
Timestamp: 1727792112152, Queue size: 11
Timestamp: 1727792112319, Queue size: 12
Timestamp: 1727792112410, Queue size: 11
Timestamp: 1727792112410, Queue size: 12
Timestamp: 1727792112410, Queue size: 13
Timestamp: 1727792112412, Queue size: 14
Timestamp: 1727792112413, Queue size: 15
Timestamp: 1727792112937, Queue size: 12
Timestamp: 1727792113211, Queue size: 10
Timestamp: 1727792113211, Queue size: 11
Timestamp: 1727792113211, Queue size: 9
Timestamp: 1727792113212, Queue size: 12
Timestamp: 1727792113291, Queue size: 13
Timestamp: 1727792113291, Queue size: 14
Timestamp: 1727792113297, Queue size: 15
Timestamp: 1727792113649, Queue size: 12
